RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomeID,CustomeName
8343,CA-2016-132549,11/25/16,11/30/16,Standard Class,JK-15370,Jay Kimmel
8344,US-2014-155544,03/21/14,03/25/14,Standard Class,GM-14440,Gary McGarr
8345,US-2014-155544,03/21/14,03/25/14,Standard Class,GM-14440,Gary McGarr
8346,US-2014-155544,03/21/14,03/25/14,Standard Class,GM-14440,Gary McGarr
8347,US-2015-115238,04/30/15,05/04/15,Standard Class,JW-15220,Jane Waco
8348,US-2015-115238,04/30/15,05/04/15,Standard Class,JW-15220,Jane Waco
8349,US-2015-115238,04/30/15,05/04/15,Standard Class,JW-15220,Jane Waco
8350,US-2015-115238,04/30/15,05/04/15,Standard Class,JW-15220,Jane Waco
8351,US-2015-115238,04/30/15,05/04/15,Standard Class,JW-15220,Jane Waco
8352,CA-2017-132199,05/03/17,05/08/17,Standard Class,BO-11350,Bill Overfelt
8353,CA-2017-132199,05/03/17,05/08/17,Standard Class,BO-11350,Bill Overfelt
8354,CA-2017-132199,05/03/17,05/08/17,Standard Class,BO-11350,Bill Overfelt
8355,CA-2017-132199,05/03/17,05/08/17,Standard Class,BO-11350,Bill Overfelt
8356,CA-2017-132199,05/03/17,05/08/17,Standard Class,BO-11350,Bill Overfelt
8357,CA-2016-163174,08/26/16,08/30/16,Standard Class,XP-21865,Xylona Preis
8358,CA-2014-110555,04/11/14,04/18/14,Standard Class,MM-18055,Michelle Moray
8359,CA-2014-110555,04/11/14,04/18/14,Standard Class,MM-18055,Michelle Moray
8360,CA-2014-110555,04/11/14,04/18/14,Standard Class,MM-18055,Michelle Moray
8361,CA-2017-147207,01/02/17,01/04/17,Second Class,TS-21655,Trudy Schmidt
8362,CA-2017-147207,01/02/17,01/04/17,Second Class,TS-21655,Trudy Schmidt
8363,CA-2017-147207,01/02/17,01/04/17,Second Class,TS-21655,Trudy Schmidt
8364,CA-2017-147207,01/02/17,01/04/17,Second Class,TS-21655,Trudy Schmidt
8365,CA-2017-137631,04/28/17,05/02/17,Standard Class,JL-15235,Janet Lee
8366,CA-2017-157273,01/30/17,02/02/17,First Class,SZ-20035,Sam Zeldin
8367,CA-2014-109918,09/07/14,09/12/14,Second Class,LR-17035,Lisa Ryan
8368,CA-2014-109918,09/07/14,09/12/14,Second Class,LR-17035,Lisa Ryan
8369,CA-2014-109918,09/07/14,09/12/14,Second Class,LR-17035,Lisa Ryan
8370,CA-2016-118745,06/11/16,06/16/16,Standard Class,SV-20365,Seth Vernon
8371,CA-2016-163972,10/17/16,10/21/16,Standard Class,MG-17890,Michael Granlund
8372,CA-2014-165393,12/27/14,12/30/14,First Class,NC-18415,Nathan Cano
8373,CA-2016-113726,11/24/16,12/01/16,Standard Class,SC-20680,Steve Carroll
8374,CA-2016-152940,11/10/16,11/13/16,First Class,RO-19780,Rose O'Brian
8375,CA-2015-158701,01/05/15,01/10/15,Standard Class,JL-15175,James Lanier
8376,CA-2015-158701,01/05/15,01/10/15,Standard Class,JL-15175,James Lanier
8377,CA-2017-156272,03/21/17,03/27/17,Standard Class,PW-19030,Pauline Webber
8378,CA-2015-162964,11/12/15,11/18/15,Standard Class,MF-18250,Monica Federle
8379,CA-2015-162964,11/12/15,11/18/15,Standard Class,MF-18250,Monica Federle
8380,CA-2015-162964,11/12/15,11/18/15,Standard Class,MF-18250,Monica Federle
8381,CA-2014-103527,09/09/14,09/14/14,Second Class,CC-12220,Chris Cortes
8382,CA-2016-134544,03/17/16,03/19/16,Second Class,AC-10660,Anna Chung
8383,CA-2016-163048,02/08/16,02/15/16,Standard Class,MH-17440,Mark Haberlin
8384,CA-2016-145135,11/26/16,11/28/16,First Class,CD-12790,Cynthia Delaney
8385,CA-2016-145135,11/26/16,11/28/16,First Class,CD-12790,Cynthia Delaney
8386,CA-2017-137582,09/04/17,09/08/17,Standard Class,CV-12805,Cynthia Voltz
8387,CA-2015-149601,05/28/15,06/03/15,Standard Class,TB-21625,Trudy Brown
8388,CA-2015-149601,05/28/15,06/03/15,Standard Class,TB-21625,Trudy Brown
8389,CA-2014-139423,11/01/14,11/05/14,Standard Class,DG-13300,Deirdre Greer
8390,CA-2016-102596,12/27/16,12/30/16,First Class,RD-19810,Ross DeVincentis
8391,CA-2017-153227,12/04/17,12/06/17,First Class,CS-12250,Chris Selesnick
8392,CA-2017-110625,12/23/17,12/30/17,Standard Class,JB-16045,Julia Barnett
8393,CA-2016-142594,12/01/16,12/06/16,Second Class,EJ-14155,Eva Jacobs
8394,CA-2016-142594,12/01/16,12/06/16,Second Class,EJ-14155,Eva Jacobs
8395,CA-2016-142594,12/01/16,12/06/16,Second Class,EJ-14155,Eva Jacobs
8396,CA-2016-142594,12/01/16,12/06/16,Second Class,EJ-14155,Eva Jacobs
8397,CA-2014-152254,06/30/14,06/30/14,Same Day,BD-11620,Brian DeCherney
8398,US-2014-120236,09/03/14,09/04/14,First Class,MR-17545,Mathew Reese
8399,CA-2017-120061,11/02/17,11/07/17,Second Class,SR-20425,Sharelle Roach
8400,CA-2015-133837,04/13/15,04/18/15,Standard Class,TH-21100,Thea Hendricks
8401,CA-2015-110814,12/05/15,12/09/15,Second Class,BD-11635,Brian Derr
8402,CA-2015-110814,12/05/15,12/09/15,Second Class,BD-11635,Brian Derr
8403,CA-2015-110814,12/05/15,12/09/15,Second Class,BD-11635,Brian Derr
8404,CA-2016-154067,02/01/16,02/07/16,Standard Class,SM-20950,Suzanne McNair
8405,CA-2017-140480,07/08/17,07/12/17,Standard Class,HE-14800,Harold Engle
8406,CA-2017-140480,07/08/17,07/12/17,Standard Class,HE-14800,Harold Engle
8407,CA-2017-140480,07/08/17,07/12/17,Standard Class,HE-14800,Harold Engle
8408,CA-2017-140480,07/08/17,07/12/17,Standard Class,HE-14800,Harold Engle
8409,CA-2017-140480,07/08/17,07/12/17,Standard Class,HE-14800,Harold Engle
8410,CA-2015-134082,12/11/15,12/17/15,Standard Class,JK-15640,Jim Kriz
8411,CA-2016-130820,11/15/16,11/15/16,Same Day,ON-18715,Odella Nelson
8412,CA-2016-159765,05/09/16,05/12/16,Second Class,TH-21100,Thea Hendricks
8413,CA-2017-132290,03/10/17,03/14/17,Standard Class,MD-17350,Maribeth Dona
8414,CA-2016-147109,12/17/16,12/21/16,Standard Class,AH-10075,Adam Hart
8415,CA-2016-147109,12/17/16,12/21/16,Standard Class,AH-10075,Adam Hart
8416,CA-2017-107265,04/06/17,04/12/17,Standard Class,ML-17755,Max Ludwig
8417,CA-2017-118199,05/09/17,05/11/17,First Class,LB-16795,Laurel Beltran
8418,CA-2017-118199,05/09/17,05/11/17,First Class,LB-16795,Laurel Beltran
8419,CA-2017-118199,05/09/17,05/11/17,First Class,LB-16795,Laurel Beltran
8420,CA-2017-118199,05/09/17,05/11/17,First Class,LB-16795,Laurel Beltran
8421,CA-2017-118199,05/09/17,05/11/17,First Class,LB-16795,Laurel Beltran
8422,CA-2017-150091,10/12/17,10/16/17,Standard Class,NP-18670,Nora Paige
8423,CA-2017-150091,10/12/17,10/16/17,Standard Class,NP-18670,Nora Paige
8424,CA-2017-150091,10/12/17,10/16/17,Standard Class,NP-18670,Nora Paige
8425,CA-2017-150091,10/12/17,10/16/17,Standard Class,NP-18670,Nora Paige
8426,CA-2016-137652,08/28/16,08/30/16,First Class,EB-13750,Edward Becker
8427,CA-2015-128356,10/02/15,10/07/15,Standard Class,RP-19390,Resi Pölking
8428,CA-2017-167017,11/23/17,11/25/17,First Class,DC-12850,Dan Campbell
8429,US-2017-132220,11/12/17,11/16/17,Standard Class,DJ-13510,Don Jones
8430,CA-2016-118129,12/19/16,12/21/16,Second Class,CL-12565,Clay Ludtke
8431,US-2014-113124,03/30/14,04/05/14,Standard Class,NC-18340,Nat Carroll
8432,CA-2017-155621,11/08/17,11/13/17,Standard Class,KN-16450,Kean Nguyen
8433,US-2014-127635,09/14/14,09/18/14,Second Class,SC-20260,Scott Cohen
8434,US-2014-127635,09/14/14,09/18/14,Second Class,SC-20260,Scott Cohen
8435,US-2014-127635,09/14/14,09/18/14,Second Class,SC-20260,Scott Cohen
8436,US-2014-127635,09/14/14,09/18/14,Second Class,SC-20260,Scott Cohen
8437,CA-2015-151470,09/20/15,09/26/15,Standard Class,AM-10705,Anne McFarland
8438,CA-2015-112823,12/10/15,12/16/15,Standard Class,RA-19945,Ryan Akin
8439,CA-2014-108861,05/28/14,06/01/14,Standard Class,MM-17260,Magdelene Morse
8440,CA-2017-114370,03/14/17,03/17/17,Second Class,BN-11470,Brad Norvell
8441,CA-2016-158302,12/08/16,12/12/16,Second Class,JB-16045,Julia Barnett
8442,CA-2017-145779,05/06/17,05/10/17,Standard Class,DB-13615,Doug Bickford
8443,US-2016-155173,03/06/16,03/10/16,Standard Class,JB-16045,Julia Barnett
8444,US-2016-155173,03/06/16,03/10/16,Standard Class,JB-16045,Julia Barnett
8445,US-2016-155173,03/06/16,03/10/16,Standard Class,JB-16045,Julia Barnett
8446,CA-2017-125451,10/23/17,10/24/17,First Class,AH-10075,Adam Hart
8447,CA-2017-125451,10/23/17,10/24/17,First Class,AH-10075,Adam Hart
8448,CA-2017-125451,10/23/17,10/24/17,First Class,AH-10075,Adam Hart
8449,CA-2017-125451,10/23/17,10/24/17,First Class,AH-10075,Adam Hart
8450,CA-2017-125451,10/23/17,10/24/17,First Class,AH-10075,Adam Hart
8451,CA-2017-125451,10/23/17,10/24/17,First Class,AH-10075,Adam Hart
8452,CA-2014-131387,04/28/14,04/30/14,First Class,AI-10855,Arianne Irving
8453,CA-2016-125087,04/18/16,04/23/16,Standard Class,TH-21115,Thea Hudgings
8454,CA-2016-125087,04/18/16,04/23/16,Standard Class,TH-21115,Thea Hudgings
8455,CA-2016-125087,04/18/16,04/23/16,Standard Class,TH-21115,Thea Hudgings
8456,CA-2016-154081,05/22/16,05/29/16,Standard Class,JE-15610,Jim Epp
8457,US-2017-118556,05/28/17,06/02/17,Second Class,TH-21235,Tiffany House
8458,US-2017-118556,05/28/17,06/02/17,Second Class,TH-21235,Tiffany House
8459,CA-2014-126200,08/25/14,08/29/14,Standard Class,JE-15715,Joe Elijah
8460,CA-2014-126200,08/25/14,08/29/14,Standard Class,JE-15715,Joe Elijah
8461,CA-2014-146500,08/30/14,09/04/14,Standard Class,AT-10735,Annie Thurman
8462,CA-2014-146500,08/30/14,09/04/14,Standard Class,AT-10735,Annie Thurman
8463,CA-2015-169537,09/03/15,09/07/15,Second Class,JH-15820,John Huston
8464,CA-2014-100881,03/28/14,04/01/14,Standard Class,DR-12940,Daniel Raglin
8465,CA-2015-144043,05/10/15,05/15/15,Standard Class,AB-10165,Alan Barnes
8466,CA-2015-116512,04/09/15,04/14/15,Standard Class,MC-18100,Mick Crebagga
8467,CA-2015-101000,04/09/15,04/14/15,Standard Class,IG-15085,Ivan Gibson
8468,CA-2016-168557,09/19/16,09/23/16,Standard Class,FH-14275,Frank Hawley
8469,US-2016-164196,11/11/16,11/17/16,Standard Class,AS-10285,Alejandro Savely
8470,US-2017-132031,04/23/17,04/27/17,Standard Class,PN-18775,Parhena Norris
8471,US-2017-132031,04/23/17,04/27/17,Standard Class,PN-18775,Parhena Norris
8472,US-2017-132031,04/23/17,04/27/17,Standard Class,PN-18775,Parhena Norris
8473,US-2017-132031,04/23/17,04/27/17,Standard Class,PN-18775,Parhena Norris
8474,CA-2015-169733,10/22/15,10/26/15,Second Class,GM-14500,Gene McClure
8475,CA-2017-169404,04/09/17,04/14/17,Standard Class,NC-18625,Noah Childs
8476,CA-2017-169404,04/09/17,04/14/17,Standard Class,NC-18625,Noah Childs
8477,CA-2017-134880,10/27/17,11/01/17,Standard Class,TW-21025,Tamara Willingham
8478,CA-2015-145758,10/30/15,10/30/15,Same Day,BF-11020,Barry Französisch
8479,CA-2017-158736,12/18/17,12/24/17,Standard Class,TT-21460,Tonja Turnell
8480,US-2016-119270,03/12/16,03/16/16,Standard Class,SW-20245,Scot Wooten
8481,CA-2014-109890,07/21/14,07/27/14,Standard Class,PG-18820,Patrick Gardner
8482,CA-2016-138583,05/24/16,05/28/16,Standard Class,DP-13390,Dennis Pardue
8483,US-2017-118535,02/11/17,02/15/17,Standard Class,DJ-13510,Don Jones
8484,CA-2016-126284,09/20/16,09/24/16,Standard Class,EN-13780,Edward Nazzal
8485,CA-2017-142391,09/24/17,09/24/17,Same Day,PB-19150,Philip Brown
8486,CA-2017-124716,03/27/17,03/31/17,Standard Class,BD-11560,Brendan Dodson
8487,CA-2017-124716,03/27/17,03/31/17,Standard Class,BD-11560,Brendan Dodson
8488,CA-2017-124716,03/27/17,03/31/17,Standard Class,BD-11560,Brendan Dodson
8489,CA-2016-158841,02/02/16,02/04/16,Second Class,SE-20110,Sanjit Engle
8490,CA-2016-158841,02/02/16,02/04/16,Second Class,SE-20110,Sanjit Engle
8491,CA-2016-158841,02/02/16,02/04/16,Second Class,SE-20110,Sanjit Engle
8492,CA-2017-106824,07/07/17,07/11/17,Standard Class,AT-10735,Annie Thurman
8493,CA-2015-109190,10/23/15,10/28/15,Standard Class,CC-12685,Craig Carroll
8494,CA-2015-109190,10/23/15,10/28/15,Standard Class,CC-12685,Craig Carroll
8495,CA-2015-109190,10/23/15,10/28/15,Standard Class,CC-12685,Craig Carroll
8496,CA-2016-143154,12/02/16,12/08/16,Standard Class,AS-10225,Alan Schoenberger
8497,CA-2014-169061,03/05/14,03/08/14,Second Class,AB-10150,Aimee Bixby
8498,CA-2014-169061,03/05/14,03/08/14,Second Class,AB-10150,Aimee Bixby
8499,CA-2014-169061,03/05/14,03/08/14,Second Class,AB-10150,Aimee Bixby
8500,CA-2014-169061,03/05/14,03/08/14,Second Class,AB-10150,Aimee Bixby
8501,CA-2014-169061,03/05/14,03/08/14,Second Class,AB-10150,Aimee Bixby
8502,CA-2015-102316,03/01/15,03/03/15,Second Class,DH-13075,Dave Hallsten
8503,CA-2015-102316,03/01/15,03/03/15,Second Class,DH-13075,Dave Hallsten
8504,CA-2014-164903,02/20/14,02/24/14,Standard Class,SR-20740,Steven Roelle
8505,CA-2016-109400,05/02/16,05/06/16,Standard Class,NR-18550,Nick Radford
8506,CA-2016-130400,03/08/16,03/12/16,Standard Class,SJ-20125,Sanjit Jacobs
8507,CA-2016-130400,03/08/16,03/12/16,Standard Class,SJ-20125,Sanjit Jacobs
8508,CA-2016-130400,03/08/16,03/12/16,Standard Class,SJ-20125,Sanjit Jacobs
8509,CA-2015-135853,12/11/15,12/14/15,First Class,CA-12775,Cynthia Arntzen
8510,CA-2015-135853,12/11/15,12/14/15,First Class,CA-12775,Cynthia Arntzen
8511,CA-2015-135853,12/11/15,12/14/15,First Class,CA-12775,Cynthia Arntzen
8512,CA-2016-103359,12/22/16,12/26/16,Standard Class,LC-16885,Lena Creighton
8513,CA-2016-144645,02/02/16,02/08/16,Standard Class,NS-18640,Noel Staavos
8514,CA-2017-141614,06/05/17,06/09/17,Standard Class,NS-18640,Noel Staavos
8515,CA-2015-122168,08/21/15,08/26/15,Standard Class,HG-14965,Henry Goldwyn
8516,CA-2015-122168,08/21/15,08/26/15,Standard Class,HG-14965,Henry Goldwyn
8517,CA-2016-132899,04/07/16,04/11/16,Standard Class,SF-20200,Sarah Foster
8518,CA-2017-149720,06/04/17,06/07/17,Second Class,EM-14065,Erin Mull
8519,CA-2017-118003,12/04/17,12/10/17,Standard Class,DO-13645,Doug O'Connell
8520,CA-2017-118003,12/04/17,12/10/17,Standard Class,DO-13645,Doug O'Connell
8521,CA-2017-118003,12/04/17,12/10/17,Standard Class,DO-13645,Doug O'Connell
8522,CA-2016-141887,01/11/16,01/15/16,Standard Class,MP-17470,Mark Packer
8523,US-2016-160206,04/01/16,04/07/16,Standard Class,MY-18295,Muhammed Yedwab
8524,CA-2017-133074,09/21/17,09/25/17,Standard Class,DB-13615,Doug Bickford
8525,CA-2017-161172,03/16/17,03/16/17,Same Day,SP-20920,Susan Pistek
8526,CA-2017-161172,03/16/17,03/16/17,Same Day,SP-20920,Susan Pistek
8527,CA-2017-161172,03/16/17,03/16/17,Same Day,SP-20920,Susan Pistek
8528,CA-2017-161172,03/16/17,03/16/17,Same Day,SP-20920,Susan Pistek
8529,CA-2017-161172,03/16/17,03/16/17,Same Day,SP-20920,Susan Pistek
8530,CA-2017-137624,11/10/17,11/17/17,Standard Class,ME-17320,Maria Etezadi
8531,CA-2016-156748,11/30/16,12/06/16,Standard Class,BS-11755,Bruce Stewart
8532,CA-2016-156748,11/30/16,12/06/16,Standard Class,BS-11755,Bruce Stewart
8533,CA-2016-156748,11/30/16,12/06/16,Standard Class,BS-11755,Bruce Stewart
8534,CA-2016-156748,11/30/16,12/06/16,Standard Class,BS-11755,Bruce Stewart
8535,CA-2015-169677,01/13/15,01/15/15,Second Class,KS-16300,Karen Seio
8536,US-2014-163146,05/16/14,05/20/14,Standard Class,CC-12475,Cindy Chapman
8537,CA-2015-157343,06/07/15,06/11/15,Standard Class,HD-14785,Harold Dahlen
8538,CA-2015-157343,06/07/15,06/11/15,Standard Class,HD-14785,Harold Dahlen
8539,CA-2015-157343,06/07/15,06/11/15,Standard Class,HD-14785,Harold Dahlen
8540,CA-2017-147354,03/09/17,03/13/17,Standard Class,KB-16315,Karl Braun
8541,CA-2017-147354,03/09/17,03/13/17,Standard Class,KB-16315,Karl Braun
8542,CA-2015-157287,12/22/15,12/23/15,First Class,HR-14830,Harold Ryan
8543,CA-2015-157287,12/22/15,12/23/15,First Class,HR-14830,Harold Ryan
8544,CA-2014-137575,08/06/14,08/11/14,Standard Class,TB-21625,Trudy Brown
8545,CA-2016-119074,03/27/16,03/31/16,Standard Class,DS-13180,David Smith
8546,CA-2016-119074,03/27/16,03/31/16,Standard Class,DS-13180,David Smith
8547,CA-2016-119074,03/27/16,03/31/16,Standard Class,DS-13180,David Smith
8548,CA-2015-149566,12/05/15,12/10/15,Standard Class,GB-14530,George Bell
8549,CA-2015-149566,12/05/15,12/10/15,Standard Class,GB-14530,George Bell
8550,CA-2015-126186,09/11/15,09/12/15,First Class,GB-14530,George Bell
8551,CA-2015-121132,07/17/15,07/24/15,Standard Class,VB-21745,Victoria Brennan
8552,CA-2015-121132,07/17/15,07/24/15,Standard Class,VB-21745,Victoria Brennan
8553,CA-2014-140473,05/30/14,06/03/14,Standard Class,MC-17425,Mark Cousins
8554,US-2017-102904,11/13/17,11/20/17,Standard Class,CB-12025,Cassandra Brandow
8555,CA-2016-102092,12/09/16,12/11/16,First Class,PM-18940,Paul MacIntyre
8556,CA-2015-117884,03/22/15,03/22/15,Same Day,DC-13285,Debra Catini
8557,CA-2015-117884,03/22/15,03/22/15,Same Day,DC-13285,Debra Catini
8558,CA-2016-132829,12/23/16,12/26/16,Second Class,LA-16780,Laura Armstrong
8559,CA-2016-132829,12/23/16,12/26/16,Second Class,LA-16780,Laura Armstrong
8560,CA-2016-132829,12/23/16,12/26/16,Second Class,LA-16780,Laura Armstrong
8561,CA-2016-132829,12/23/16,12/26/16,Second Class,LA-16780,Laura Armstrong
8562,CA-2016-132829,12/23/16,12/26/16,Second Class,LA-16780,Laura Armstrong
8563,CA-2016-123540,04/02/16,04/06/16,Second Class,DJ-13420,Denny Joy
8564,US-2017-108315,04/30/17,05/04/17,Standard Class,MH-18115,Mick Hernandez
8565,US-2017-108315,04/30/17,05/04/17,Standard Class,MH-18115,Mick Hernandez
8566,CA-2016-134110,11/17/16,11/18/16,First Class,BG-11035,Barry Gonzalez
8567,CA-2016-134110,11/17/16,11/18/16,First Class,BG-11035,Barry Gonzalez
8568,US-2016-136581,11/10/16,11/12/16,First Class,SV-20365,Seth Vernon
8569,CA-2016-162390,12/06/16,12/12/16,Standard Class,DP-13105,Dave Poirier
8570,CA-2016-162390,12/06/16,12/12/16,Standard Class,DP-13105,Dave Poirier
8571,CA-2016-162390,12/06/16,12/12/16,Standard Class,DP-13105,Dave Poirier
8572,CA-2016-162222,04/03/16,04/03/16,Same Day,SR-20740,Steven Roelle
8573,CA-2014-121629,11/28/14,12/02/14,Standard Class,BT-11680,Brian Thompson
8574,CA-2015-164623,10/20/15,10/22/15,First Class,MS-17770,Maxwell Schwartz
8575,CA-2014-159849,09/19/14,09/19/14,Same Day,JK-15640,Jim Kriz
8576,CA-2017-101273,08/27/17,08/30/17,Second Class,ST-20530,Shui Tom
8577,CA-2017-106747,07/03/17,07/04/17,First Class,TS-21505,Tony Sayre
8578,CA-2017-146164,12/22/17,12/26/17,Standard Class,CM-12190,Charlotte Melton
8579,CA-2017-146164,12/22/17,12/26/17,Standard Class,CM-12190,Charlotte Melton
8580,CA-2016-111605,12/27/16,01/02/17,Standard Class,JW-15955,Joni Wasserman
8581,CA-2014-130673,05/20/14,05/22/14,Second Class,MC-17590,Matt Collister
8582,CA-2014-130673,05/20/14,05/22/14,Second Class,MC-17590,Matt Collister
8583,CA-2014-130673,05/20/14,05/22/14,Second Class,MC-17590,Matt Collister
8584,CA-2014-130673,05/20/14,05/22/14,Second Class,MC-17590,Matt Collister
8585,CA-2014-104808,02/04/14,02/08/14,Second Class,MH-17440,Mark Haberlin
8586,US-2017-132927,12/09/17,12/15/17,Standard Class,RD-19720,Roger Demir
8587,CA-2017-162015,07/11/17,07/18/17,Standard Class,KB-16240,Karen Bern
8588,CA-2017-162015,07/11/17,07/18/17,Standard Class,KB-16240,Karen Bern
8589,CA-2015-138492,05/15/15,05/22/15,Standard Class,FC-14335,Fred Chung
8590,CA-2017-145338,01/29/17,02/01/17,First Class,BD-11770,Bryan Davis
8591,CA-2017-126676,09/29/17,10/01/17,First Class,FH-14365,Fred Hopkins
8592,CA-2017-101700,04/23/17,04/26/17,First Class,SO-20335,Sean O'Donnell
8593,CA-2017-101700,04/23/17,04/26/17,First Class,SO-20335,Sean O'Donnell
8594,CA-2017-159667,11/09/17,11/13/17,Standard Class,PM-19135,Peter McVee
8595,CA-2017-159667,11/09/17,11/13/17,Standard Class,PM-19135,Peter McVee
8596,CA-2014-111934,05/05/14,05/07/14,First Class,GD-14590,Giulietta Dortch
8597,CA-2014-111934,05/05/14,05/07/14,First Class,GD-14590,Giulietta Dortch
8598,US-2016-117387,10/27/16,10/31/16,Standard Class,PA-19060,Pete Armstrong
8599,CA-2014-141110,11/26/14,12/01/14,Standard Class,LS-17200,Luke Schmidt
8600,CA-2014-141110,11/26/14,12/01/14,Standard Class,LS-17200,Luke Schmidt
8601,CA-2014-141110,11/26/14,12/01/14,Standard Class,LS-17200,Luke Schmidt
8602,CA-2014-141110,11/26/14,12/01/14,Standard Class,LS-17200,Luke Schmidt
8603,US-2014-133949,12/31/14,12/31/14,Same Day,JL-15175,James Lanier
8604,US-2016-116365,01/03/16,01/08/16,Standard Class,CA-12310,Christine Abelman
8605,US-2016-116365,01/03/16,01/08/16,Standard Class,CA-12310,Christine Abelman
8606,US-2016-116365,01/03/16,01/08/16,Standard Class,CA-12310,Christine Abelman
8607,CA-2017-162936,08/18/17,08/22/17,Standard Class,CM-12160,Charles McCrossin
8608,CA-2014-151946,06/04/14,06/09/14,Standard Class,BT-11440,Bobby Trafton
8609,CA-2014-151946,06/04/14,06/09/14,Standard Class,BT-11440,Bobby Trafton
8610,CA-2014-151946,06/04/14,06/09/14,Standard Class,BT-11440,Bobby Trafton
8611,CA-2014-151946,06/04/14,06/09/14,Standard Class,BT-11440,Bobby Trafton
8612,CA-2017-123624,11/13/17,11/17/17,Second Class,SE-20110,Sanjit Engle
8613,CA-2016-146437,01/28/16,02/01/16,Second Class,HG-14965,Henry Goldwyn
8614,CA-2016-138233,11/09/16,11/14/16,Standard Class,PF-19165,Philip Fox
8615,CA-2016-165918,09/10/16,09/14/16,Standard Class,BD-11770,Bryan Davis
8616,CA-2016-165918,09/10/16,09/14/16,Standard Class,BD-11770,Bryan Davis
8617,CA-2016-165918,09/10/16,09/14/16,Standard Class,BD-11770,Bryan Davis
8618,CA-2016-165918,09/10/16,09/14/16,Standard Class,BD-11770,Bryan Davis
8619,CA-2017-117513,03/03/17,03/08/17,Standard Class,BT-11395,Bill Tyler
8620,CA-2017-132437,09/08/17,09/13/17,Second Class,EM-14095,Eudokia Martin
